Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n_Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall,ID,Year_Birth,Dt_Customer
63887,0,1,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,3,11,0,58,2818,1,0,0,0,0,0,0,1,0,0,1153,1061,0,7079,1962,2012-09-08 00:00:00.0000000
69759,0,0,38,452,20,514,13,30,0,3,4,6,5,3,0,0,0,0,0,0,3,11,1,54,2403,0,0,1,0,0,0,0,0,0,1,1029,1029,0,9185,1966,2013-10-28 00:00:00.0000000
70053,0,1,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,3,11,0,55,2520,0,1,0,0,0,0,0,0,1,0,923,834,0,8925,1965,2013-07-03 00:00:00.0000000
75342,0,1,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,3,11,0,62,2578,0,0,1,0,0,1,0,0,0,0,537,511,0,2499,1958,2013-05-06 00:00:00.0000000
76532,1,1,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,3,11,0,45,2452,0,0,0,1,0,0,0,1,0,0,790,760,0,10858,1975,2013-09-09 00:00:00.0000000
77353,0,1,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,3,11,0,40,2354,0,1,0,0,0,0,0,1,0,0,611,552,0,3197,1980,2013-12-16 00:00:00.0000000
78028,0,1,38,158,19,288,25,0,38,1,6,4,9,7,0,1,1,0,0,0,3,11,1,64,2816,0,0,0,0,1,0,0,0,0,1,490,452,2,10473,1956,2012-09-10 00:00:00.0000000
82347,0,0,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,3,11,1,63,2759,0,1,0,0,0,1,0,0,0,0,1790,1727,2,8722,1957,2012-11-06 00:00:00.0000000
14849,1,0,39,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,3,11,0,44,2521,1,0,0,0,0,0,0,0,0,1,56,47,0,5835,1976,2013-07-02 00:00:00.0000000
19329,1,0,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,3,11,0,52,2356,0,1,0,0,0,0,0,1,0,0,55,50,0,8523,1968,2013-12-14 00:00:00.0000000
20587,1,0,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,3,11,0,50,2208,0,0,1,0,0,0,0,1,0,0,16,7,0,49,1970,2014-05-11 00:00:00.0000000
23477,1,0,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,3,11,0,34,2410,0,1,0,0,0,0,0,1,0,0,118,89,0,898,1986,2013-10-21 00:00:00.0000000
26224,1,0,39,4,7,15,13,9,15,3,2,1,3,6,0,0,0,0,0,0,3,11,0,42,2549,0,1,0,0,0,1,0,0,0,0,48,33,0,6919,1978,2013-06-04 00:00:00.0000000
27238,1,1,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,3,11,0,58,2594,0,0,1,0,0,0,0,0,0,1,54,51,0,6197,1962,2013-04-20 00:00:00.0000000
34109,0,1,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,3,11,0,49,2394,0,1,0,0,0,0,0,0,1,0,18,14,0,7901,1971,2013-11-06 00:00:00.0000000
44511,1,0,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,3,11,0,50,2784,0,1,0,0,0,0,0,0,1,0,713,699,0,6613,1970,2012-10-12 00:00:00.0000000
47472,1,1,39,56,0,11,0,0,8,2,2,0,4,5,0,0,0,0,0,0,3,11,0,54,2445,0,0,0,1,0,0,0,0,0,1,67,59,0,10242,1966,2013-09-16 00:00:00.0000000
48186,1,0,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,3,11,0,46,2260,0,0,0,1,0,0,0,1,0,0,185,151,0,5866,1974,2014-03-20 00:00:00.0000000
51569,0,1,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,3,11,1,71,2661,0,0,0,0,1,0,0,0,0,1,433,399,1,5092,1949,2013-02-12 00:00:00.0000000
52190,1,1,39,42,0,17,0,0,18,3,2,1,3,5,1,0,0,0,0,0,3,11,0,44,2211,0,0,0,1,0,0,0,0,0,1,59,41,1,6387,1976,2014-05-08 00:00:00.0000000
57967,0,1,39,229,7,137,4,0,91,5,4,2,8,5,0,0,0,0,0,0,3,11,0,58,2642,0,0,1,0,0,0,0,1,0,0,377,286,0,4201,1962,2013-03-03 00:00:00.0000000
61482,0,0,39,48,58,68,16,66,43,1,3,2,6,2,0,0,0,0,0,0,3,11,0,55,2161,0,1,0,0,0,0,0,1,0,0,256,213,0,2471,1965,2014-06-27 00:00:00.0000000
62972,0,1,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,0,65,2854,0,1,0,0,0,1,0,0,0,0,395,203,0,9847,1955,2012-08-03 00:00:00.0000000
72550,1,1,39,826,50,317,50,38,38,9,5,2,12,8,0,0,0,0,0,0,3,11,0,66,2757,0,1,0,0,0,0,0,0,0,1,1281,1243,0,6566,1954,2012-11-08 00:00:00.0000000
21994,0,1,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,3,11,0,63,2711,0,0,0,1,0,0,0,1,0,0,19,16,0,8619,1957,2012-12-24 00:00:00.0000000
33039,1,0,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,3,11,0,42,2452,0,1,0,0,0,0,0,1,0,0,66,54,0,6310,1978,2013-09-09 00:00:00.0000000
37368,1,0,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,3,11,0,45,2354,0,1,0,0,0,0,0,0,1,0,20,10,1,2296,1975,2013-12-16 00:00:00.0000000
37716,0,1,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,3,11,0,67,2228,0,1,0,0,0,0,0,1,0,0,147,106,0,2534,1953,2014-04-21 00:00:00.0000000
45203,2,0,4,35,3,67,10,8,24,1,3,1,3,6,0,0,0,0,0,0,3,11,1,38,2257,0,0,0,1,0,0,0,1,0,0,123,99,0,2130,1982,2014-03-23 00:00:00.0000000
46610,0,0,4,288,10,30,4,10,125,1,6,1,6,6,0,0,0,0,0,0,3,11,0,62,2505,0,0,0,1,0,0,0,1,0,0,342,217,0,10832,1958,2013-07-18 00:00:00.0000000
49505,1,1,4,604,0,100,19,0,28,9,10,2,8,8,0,0,0,0,0,0,3,11,0,49,2640,0,1,0,0,0,0,0,0,1,0,723,695,0,8581,1971,2013-03-05 00:00:00.0000000
49967,0,1,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,3,11,0,62,2515,0,0,1,0,0,0,0,1,0,0,303,300,0,3025,1958,2013-07-08 00:00:00.0000000
50447,2,0,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,3,11,0,50,2228,0,1,0,0,0,0,0,1,0,0,121,94,0,1349,1970,2014-04-21 00:00:00.0000000
53359,1,1,4,173,4,30,3,6,41,4,5,1,4,7,0,0,0,0,0,0,3,11,0,44,2557,0,1,0,0,0,0,0,1,0,0,216,175,0,2404,1976,2013-05-27 00:00:00.0000000
53863,0,1,4,399,4,30,6,4,30,3,7,1,7,7,0,1,0,0,0,0,3,11,0,65,2202,0,0,0,1,0,0,0,1,0,0,443,413,1,254,1955,2014-05-17 00:00:00.0000000
59235,1,0,4,448,40,469,80,0,91,3,11,2,12,7,0,0,0,0,0,0,3,11,0,53,2692,0,0,1,0,0,0,0,0,1,0,1037,946,0,8920,1967,2013-01-12 00:00:00.0000000
65104,0,1,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,3,11,0,44,2386,0,0,0,1,0,0,0,0,1,0,1003,953,0,5172,1976,2013-11-14 00:00:00.0000000
67225,0,1,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,3,11,0,65,2374,0,1,0,0,0,0,0,1,0,0,725,582,0,3799,1955,2013-11-26 00:00:00.0000000
68657,0,0,4,482,34,471,119,68,22,1,3,5,9,7,0,0,0,0,0,0,3,11,0,74,2653,0,1,0,0,0,0,0,0,1,0,1174,1152,0,8755,1946,2013-02-20 00:00:00.0000000
69096,0,1,4,247,49,159,7,82,109,1,5,2,10,4,0,0,0,0,0,0,3,11,0,62,2434,0,0,0,1,0,0,0,1,0,0,544,435,0,4477,1958,2013-09-27 00:00:00.0000000
69209,0,0,4,496,32,849,229,48,128,2,5,3,6,4,0,0,0,1,0,0,3,11,0,48,2809,0,1,0,0,0,0,0,1,0,0,1654,1526,1,7233,1972,2012-09-17 00:00:00.0000000
70566,0,1,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,3,11,0,52,2425,0,0,1,0,0,0,0,1,0,0,736,715,0,850,1968,2013-10-06 00:00:00.0000000
71434,0,1,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,3,11,0,58,2443,0,1,0,0,0,0,0,1,0,0,1232,1064,2,1945,1962,2013-09-18 00:00:00.0000000
72071,0,1,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,3,11,0,66,2659,1,0,0,0,0,0,0,1,0,0,1188,1038,0,2429,1954,2013-02-14 00:00:00.0000000
81698,0,0,4,179,28,520,111,123,47,1,3,8,13,1,0,0,0,0,0,0,3,11,1,71,2394,0,1,0,0,0,0,0,0,1,0,961,914,0,9504,1949,2013-11-06 00:00:00.0000000
96547,0,0,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,3,11,1,40,2196,0,1,0,0,0,1,0,0,0,0,747,685,3,6815,1980,2014-05-23 00:00:00.0000000
14188,0,0,40,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0,3,11,0,48,2645,0,1,0,0,0,0,1,0,0,0,48,21,0,5802,1972,2013-02-28 00:00:00.0000000
18169,1,0,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,0,35,2654,0,1,0,0,0,0,0,0,0,1,14,7,0,10790,1985,2013-02-19 00:00:00.0000000
21059,1,0,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,3,11,0,38,2332,0,1,0,0,0,0,0,0,1,0,36,28,0,1458,1982,2014-01-07 00:00:00.0000000
22775,1,0,40,5,1,8,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,42,2534,0,0,0,1,0,0,0,1,0,0,14,13,0,4838,1978,2013-06-19 00:00:00.0000000
26576,1,0,40,10,0,8,0,0,9,1,1,0,2,9,1,0,0,0,0,0,3,11,1,34,2783,0,0,1,0,0,0,0,1,0,0,18,9,1,10525,1986,2012-10-13 00:00:00.0000000
27803,1,0,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,3,11,0,47,2831,0,1,0,0,0,0,0,1,0,0,127,78,0,4643,1973,2012-08-26 00:00:00.0000000
31454,1,1,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,3,11,0,60,2517,0,1,0,0,0,0,0,1,0,0,39,30,0,8147,1960,2013-07-06 00:00:00.0000000
31590,1,0,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,3,11,0,48,2535,0,0,0,1,0,0,0,1,0,0,35,32,0,10219,1972,2013-06-18 00:00:00.0000000
34984,1,1,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,45,2820,0,0,0,1,0,1,0,0,0,0,35,32,0,1403,1975,2012-09-06 00:00:00.0000000
36663,1,0,40,18,0,6,3,3,5,1,1,1,3,2,0,0,0,0,0,0,3,11,0,45,2224,0,1,0,0,0,0,0,0,0,1,30,25,0,7943,1975,2014-04-25 00:00:00.0000000
42192,0,0,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,3,11,0,72,2455,0,1,0,0,0,0,0,1,0,0,93,86,0,6103,1948,2013-09-06 00:00:00.0000000
46734,0,1,40,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0,3,11,0,66,2747,0,1,0,0,0,0,0,1,0,0,301,272,0,2308,1954,2012-11-18 00:00:00.0000000
52869,1,1,40,84,3,61,2,1,21,3,3,1,4,7,0,0,0,0,0,0,3,11,1,66,2781,0,1,0,0,0,0,0,0,0,1,151,130,0,9405,1954,2012-10-15 00:00:00.0000000
53204,1,1,40,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,3,11,0,44,2260,0,1,0,0,0,0,0,0,1,0,39,33,0,1055,1976,2014-03-20 00:00:00.0000000
57045,0,1,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,3,11,0,70,2818,0,1,0,0,0,0,0,1,0,0,437,420,0,8783,1950,2012-09-08 00:00:00.0000000
62503,0,1,40,478,0,193,110,75,117,4,8,3,11,5,0,0,0,0,0,0,3,11,0,64,2655,0,1,0,0,0,0,0,1,0,0,856,739,0,178,1956,2013-02-18 00:00:00.0000000
67087,0,1,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,3,11,0,67,2353,0,1,0,0,0,0,0,0,1,0,751,708,0,8402,1953,2013-12-17 00:00:00.0000000
68126,0,0,40,1332,17,311,23,51,86,1,7,4,5,9,0,1,0,0,0,0,3,11,1,29,2755,0,0,1,0,0,0,0,0,0,1,1734,1648,1,7431,1991,2012-11-10 00:00:00.0000000
73892,0,0,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,3,11,1,67,2387,0,0,1,0,0,0,0,1,0,0,1464,1421,0,6246,1953,2013-11-13 00:00:00.0000000
75114,0,0,40,571,12,523,63,60,24,1,3,10,5,2,0,0,0,0,0,0,3,11,0,28,2393,0,0,0,1,0,0,0,1,0,0,1229,1205,0,4654,1992,2013-11-07 00:00:00.0000000
75825,0,0,40,1032,105,779,137,105,51,0,5,8,9,4,1,0,0,0,0,0,3,11,1,44,2784,0,0,1,0,0,0,0,1,0,0,2158,2107,1,7503,1976,2012-10-12 00:00:00.0000000
77845,0,0,40,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,3,11,0,31,2203,0,0,0,1,0,0,0,0,0,1,1320,1294,2,10767,1989,2014-05-16 00:00:00.0000000
80134,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,48,2564,0,1,0,0,0,0,0,1,0,0,1610,1530,3,2176,1972,2013-05-20 00:00:00.0000000
18746,1,0,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,3,11,0,28,2190,0,0,1,0,0,0,1,0,0,0,44,24,0,4055,1992,2014-05-29 00:00:00.0000000
18978,1,0,41,2,8,1,4,7,15,1,1,0,3,8,0,0,0,0,0,0,3,11,0,47,2724,0,1,0,0,0,0,1,0,0,0,22,7,0,6682,1973,2012-12-11 00:00:00.0000000
27161,1,0,41,7,4,23,7,0,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,34,2403,0,1,0,0,0,0,0,0,1,0,41,30,0,8135,1986,2013-10-28 00:00:00.0000000
37040,0,0,41,86,2,73,69,38,48,1,4,2,5,8,0,0,0,0,0,0,3,11,0,38,2849,0,1,0,0,0,0,0,1,0,0,268,220,0,9360,1982,2012-08-08 00:00:00.0000000
39684,1,0,41,19,0,35,6,4,17,2,2,1,2,7,0,0,0,0,0,1,3,11,1,36,2784,0,0,1,0,0,0,0,0,0,1,64,47,0,3710,1984,2012-10-12 00:00:00.0000000
41124,1,0,41,281,7,84,15,0,119,7,7,3,4,8,0,0,0,0,0,0,3,11,0,43,2765,0,1,0,0,0,0,0,1,0,0,387,268,0,10581,1977,2012-10-31 00:00:00.0000000
53378,1,1,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,3,11,1,57,2802,0,1,0,0,0,0,0,0,0,1,661,529,0,5207,1963,2012-09-24 00:00:00.0000000
60934,0,1,41,224,155,155,192,93,54,2,6,4,11,4,0,0,0,0,0,0,3,11,0,45,2322,0,0,0,1,0,0,0,1,0,0,819,765,0,4084,1975,2014-01-17 00:00:00.0000000
64325,0,1,41,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,3,11,0,59,2666,1,0,0,0,0,0,0,0,0,1,1234,1161,0,9750,1961,2013-02-07 00:00:00.0000000
69283,0,1,41,674,62,134,0,26,8,4,7,3,13,5,0,0,0,0,0,0,3,11,0,45,2174,0,1,0,0,0,0,0,0,0,1,896,888,0,3463,1975,2014-06-14 00:00:00.0000000
69401,0,1,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,3,11,0,47,2257,0,0,0,1,0,1,0,0,0,0,651,612,0,1927,1973,2014-03-23 00:00:00.0000000
70924,0,0,41,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,3,11,0,55,2242,0,1,0,0,0,1,0,0,0,0,1287,1211,1,4767,1965,2014-04-07 00:00:00.0000000
75012,0,0,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,3,11,0,44,2314,1,0,0,0,0,0,0,0,1,0,876,725,0,437,1976,2014-01-25 00:00:00.0000000
85738,0,0,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,3,11,0,42,2316,0,0,0,1,0,0,0,0,1,0,1358,1345,2,4331,1978,2014-01-23 00:00:00.0000000
2447,1,0,42,1,1,1725,1,1,1,15,0,28,0,1,0,0,0,0,0,0,3,11,0,41,2698,0,1,0,0,0,0,0,1,0,0,1729,1728,0,5376,1979,2013-01-06 00:00:00.0000000
16014,1,1,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,3,11,0,41,2628,0,0,1,0,0,0,1,0,0,0,31,24,0,5394,1979,2013-03-17 00:00:00.0000000
27889,1,0,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,3,11,0,43,2518,0,1,0,0,0,0,0,0,1,0,18,10,0,6958,1977,2013-07-05 00:00:00.0000000
28587,1,0,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,3,11,0,42,2296,0,0,0,1,0,0,0,1,0,0,65,52,0,9829,1978,2014-02-12 00:00:00.0000000
36283,1,1,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,3,11,0,44,2235,0,0,0,1,0,0,0,1,0,0,24,19,0,10839,1976,2014-04-14 00:00:00.0000000
38593,1,0,42,51,12,49,17,24,24,3,4,1,3,8,0,0,0,0,0,0,3,11,0,42,2448,0,0,1,0,0,1,0,0,0,0,153,129,0,8181,1978,2013-09-13 00:00:00.0000000
42387,1,0,42,235,0,235,19,4,191,5,8,1,7,8,0,0,0,0,0,0,3,11,0,31,2767,0,1,0,0,0,0,0,1,0,0,493,302,0,4324,1989,2012-10-29 00:00:00.0000000
45889,0,1,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,3,11,0,40,2521,0,0,1,0,0,1,0,0,0,0,38,30,0,10856,1980,2013-07-02 00:00:00.0000000
51412,0,1,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,3,11,0,62,2339,0,1,0,0,0,0,0,0,1,0,181,167,0,3602,1958,2013-12-31 00:00:00.0000000
54006,1,0,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,3,11,0,35,2808,0,0,0,1,0,0,0,1,0,0,484,387,0,521,1985,2012-09-18 00:00:00.0000000
56575,0,2,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,3,11,0,53,2579,0,0,0,1,0,0,0,0,0,1,532,522,0,3321,1967,2013-05-05 00:00:00.0000000
61331,1,1,42,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0,3,11,0,62,2635,0,0,1,0,0,0,0,0,1,0,591,550,0,433,1958,2013-03-10 00:00:00.0000000
63998,0,0,42,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0,3,11,1,68,2350,1,0,0,0,0,1,0,0,0,0,1056,944,0,4756,1952,2013-12-20 00:00:00.0000000
64849,0,0,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,3,11,1,63,2752,0,0,1,0,0,0,0,1,0,0,1228,1120,0,1867,1957,2012-11-13 00:00:00.0000000
70893,0,0,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,3,11,0,44,2667,0,0,1,0,0,0,0,0,1,0,1494,1480,0,6320,1976,2013-02-06 00:00:00.0000000
78710,0,1,42,721,0,152,119,50,50,3,7,6,12,4,0,0,0,0,0,0,3,11,0,43,2196,0,1,0,0,0,0,0,0,1,0,1042,992,0,4679,1977,2014-05-23 00:00:00.0000000
79632,0,0,42,471,0,510,99,21,12,1,6,4,9,2,0,0,0,0,0,0,3,11,0,46,2241,0,0,0,1,0,0,0,0,0,1,1101,1089,0,5303,1974,2014-04-08 00:00:00.0000000
80617,0,0,42,594,51,631,72,55,32,1,4,6,8,2,0,0,0,0,0,0,3,11,0,25,2784,0,0,1,0,0,1,0,0,0,0,1403,1371,0,3661,1995,2012-10-12 00:00:00.0000000
88325,0,0,42,519,71,860,93,27,53,1,6,2,9,2,0,0,0,0,0,0,3,11,0,39,2303,0,0,0,1,0,0,0,1,0,0,1570,1517,0,10469,1981,2014-02-05 00:00:00.0000000
92910,0,0,42,551,137,792,179,103,33,1,6,7,13,1,0,1,1,1,0,0,3,11,0,34,2225,0,1,0,0,0,0,0,1,0,0,1762,1729,3,1340,1986,2014-04-24 00:00:00.0000000
13724,1,0,43,2,7,5,2,15,27,1,2,0,2,9,1,0,0,0,0,0,3,11,0,32,2826,0,0,0,1,0,0,1,0,0,0,31,4,1,10069,1988,2012-08-31 00:00:00.0000000
16531,1,0,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,3,11,0,42,2170,0,0,0,1,0,0,0,1,0,0,33,22,0,10403,1978,2014-06-18 00:00:00.0000000
18988,1,0,43,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,3,11,0,36,2196,0,1,0,0,0,0,0,0,0,1,15,14,0,4329,1984,2014-05-23 00:00:00.0000000
22063,1,0,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,3,11,0,48,2484,0,1,0,0,0,0,0,1,0,0,44,33,0,1143,1972,2013-08-08 00:00:00.0000000
29187,1,0,43,26,0,6,0,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,52,2575,0,1,0,0,0,0,0,0,0,1,32,30,0,11007,1968,2013-05-09 00:00:00.0000000
30843,1,1,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,3,11,0,54,2193,0,0,0,1,0,0,0,0,0,1,26,17,1,7186,1966,2014-05-26 00:00:00.0000000
33986,1,0,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,50,2631,1,0,0,0,0,0,0,1,0,0,39,34,0,5267,1970,2013-03-14 00:00:00.0000000
34554,0,1,43,41,1,6,2,0,5,2,2,0,3,6,0,0,0,0,0,0,3,11,0,61,2250,0,0,1,0,0,0,0,0,0,1,50,45,0,1016,1959,2014-03-30 00:00:00.0000000
36957,1,1,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,3,11,1,67,2820,1,0,0,0,0,0,0,0,0,1,121,90,0,10010,1953,2012-09-06 00:00:00.0000000
39747,1,0,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,3,11,0,32,2236,0,0,1,0,0,0,0,1,0,0,221,169,0,1717,1988,2014-04-13 00:00:00.0000000
42386,1,0,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,3,11,0,34,2691,0,0,0,1,0,0,0,0,1,0,89,78,0,9738,1986,2013-01-13 00:00:00.0000000
47691,0,1,43,14,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,41,2518,0,0,1,0,0,0,0,1,0,0,17,13,0,10381,1979,2013-07-05 00:00:00.0000000
52854,1,1,43,105,0,10,0,1,0,2,2,1,4,5,0,0,0,0,0,0,3,11,0,61,2256,0,1,0,0,0,0,0,0,0,1,116,116,0,3783,1959,2014-03-24 00:00:00.0000000
65352,0,1,43,284,3,84,4,7,23,2,4,2,8,4,0,0,0,0,0,0,3,11,0,46,2471,0,1,0,0,0,0,0,0,0,1,382,359,0,6872,1974,2013-08-21 00:00:00.0000000
69084,1,0,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,3,11,0,50,2381,0,1,0,0,0,0,0,0,0,1,1556,1526,0,5299,1970,2013-11-19 00:00:00.0000000
72504,0,1,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,3,11,0,48,2608,0,0,1,0,0,0,0,1,0,0,1384,1290,0,9145,1972,2013-04-06 00:00:00.0000000
81051,0,0,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,3,11,0,55,2196,0,1,0,0,0,0,0,0,0,1,1487,1473,2,4394,1965,2014-05-23 00:00:00.0000000
81205,0,0,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,3,11,1,50,2326,0,0,0,1,0,0,0,1,0,0,1879,1749,3,5848,1970,2014-01-13 00:00:00.0000000
30732,1,0,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,3,11,0,40,2699,0,1,0,0,0,0,0,0,0,1,182,179,0,9076,1980,2013-01-05 00:00:00.0000000
37334,1,1,44,26,1,16,2,2,15,4,3,0,4,4,0,0,0,0,0,0,3,11,0,62,2282,0,0,0,1,0,0,0,0,0,1,47,32,0,10613,1958,2014-02-26 00:00:00.0000000
42664,0,1,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,53,2262,0,1,0,0,0,0,0,1,0,0,24,24,0,2694,1967,2014-03-18 00:00:00.0000000
57107,0,1,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,3,11,1,52,2833,0,0,1,0,0,0,0,1,0,0,279,142,2,10176,1968,2012-08-24 00:00:00.0000000
58398,0,0,44,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,3,11,0,67,2570,0,0,0,1,0,0,0,1,0,0,547,498,0,1044,1953,2013-05-14 00:00:00.0000000
58821,0,1,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,3,11,0,64,2419,0,0,0,1,0,1,0,0,0,0,700,672,0,5596,1956,2013-10-12 00:00:00.0000000
76467,1,0,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,3,11,1,50,2840,0,0,1,0,0,0,0,1,0,0,1517,1459,0,3507,1970,2012-08-17 00:00:00.0000000
78497,0,0,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,3,11,0,69,2369,0,1,0,0,0,1,0,0,0,0,755,532,1,6935,1951,2013-12-01 00:00:00.0000000
80950,0,0,44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,3,11,0,59,2617,0,1,0,0,0,0,0,0,1,0,1150,1087,1,9274,1961,2013-03-28 00:00:00.0000000
89572,0,0,44,606,24,974,197,194,64,1,7,7,9,4,0,1,0,1,0,0,3,11,1,54,2811,0,0,1,0,0,1,0,0,0,0,1995,1931,2,4947,1966,2012-09-15 00:00:00.0000000
13533,1,0,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,41,2635,1,0,0,0,0,1,0,0,0,0,31,14,0,8812,1979,2013-03-10 00:00:00.0000000
